#CHR	START	END	SAMPLE	RD	#SNPS	COV	ALPHA	BETA	BAF	CLUSTER	cn_normal	u_normal	cn_clone1	u_clone1	cn_clone2	u_clone2	cn_clone3	u_clone3	cn_clone4	u_clone4
chr1	15600000	15650000	A12-D	1.87982	66	47	1392	1771	0.440089	10	1|1	0.176347	1|1	0	1|1	0.217594	1|1	0	1|1	0.606059
chr1	15650000	15700000	A12-A	1.91985	44	47	931	1167	0.443756	10	1|1	0.217686	1|1	0	1|1	0	1|1	0.782314	1|1	0
chr1	15650000	15700000	A12-C	2.29362	44	54	1067	1311	0.448696	10	1|1	0.222725	1|1	0.261793	1|1	0	1|1	0.515482	1|1	0
chr1	15650000	15700000	A12-D	2.01314	44	49	947	1216	0.437818	10	1|1	0.176347	1|1	0	1|1	0.217594	1|1	0	1|1	0.606059
chr1	15700000	15750000	A12-A	1.87724	78	46	1572	2069	0.43175	10	1|1	0.217686	1|1	0	1|1	0	1|1	0.782314	1|1	0
chr1	15700000	15750000	A12-C	2.25573	78	51	1820	2232	0.449161	10	1|1	0.222725	1|1	0.261793	1|1	0	1|1	0.515482	1|1	0
chr1	15700000	15750000	A12-D	1.96176	78	47	1632	2064	0.441558	10	1|1	0.176347	1|1	0	1|1	0.217594	1|1	0	1|1	0.606059
chr1	15750000	15800000	A12-A	1.98249	38	45	761	979	0.437356	10	1|1	0.217686	1|1	0	1|1	0	1|1	0.782314	1|1	0
chr1	15750000	15800000	A12-C	2.35279	38	52	889	1124	0.441629	10	1|1	0.222725	1|1	0.261793	1|1	0	1|1	0.515482	1|1	0
chr1	15750000	15800000	A12-D	2.05749	38	48	808	1030	0.439608	10	1|1	0.176347	1|1	0	1|1	0.217594	1|1	0	1|1	0.606059
chr1	15800000	15850000	A12-A	1.85893	4	46	82	105	0.438503	10	1|1	0.217686	1|1	0	1|1	0	1|1	0.782314	1|1	0
chr1	15800000	15850000	A12-C	2.19365	4	42	79	91	0.5	10	1|1	0.222725	1|1	0.261793	1|1	0	1|1	0.515482	1|1	0
chr1	15800000	15850000	A12-D	1.9428	4	47	79	110	0.417989	10	1|1	0.176347	1|1	0	1|1	0.217594	1|1	0	1|1	0.606059
chr1	15850000	15900000	A12-A	1.75347	5	51	113	142	0.443137	10	1|1	0.217686	1|1	0	1|1	0	1|1	0.782314	1|1	0
chr1	15850000	15900000	A12-C	2.02421	5	50	117	136	0.5	10	1|1	0.222725	1|1	0.261793	1|1	0	1|1	0.515482	1|1	0
chr1	15850000	15900000	A12-D	1.8245	5	58	131	163	0.445578	10	1|1	0.176347	1|1	0	1|1	0.217594	1|1	0	1|1	0.606059
chr1	15900000	15950000	A12-A	1.80909	13	48	284	343	0.452951	10	1|1	0.217686	1|1	0	1|1	0	1|1	0.782314	1|1	0
chr1	15900000	15950000	A12-C	2.09274	13	52	303	382	0.442336	10	1|1	0.222725	1|1	0.261793	1|1	0	1|1	0.515482	1|1	0
chr1	15900000	15950000	A12-D	1.91046	13	51	290	382	0.431548	10	1|1	0.176347	1|1	0	1|1	0.217594	1|1	0	1|1	0.606059
chr1	15950000	16000000	A12-A	1.68961	26	51	581	749	0.436842	10	1|1	0.217686	1|1	0	1|1	0	1|1	0.782314	1|1	0
chr1	15950000	16000000	A12-C	2.0228	26	58	678	843	0.445759	10	1|1	0.222725	1|1	0.261793	1|1	0	1|1	0.515482	1|1	0
chr1	15950000	16000000	A12-D	1.82357	26	52	607	766	0.442098	10	1|1	0.176347	1|1	0	1|1	0.217594	1|1	0	1|1	0.606059
chr1	16000000	16050000	A12-A	1.89501	39	46	780	1025	0.432133	10	1|1	0.217686	1|1	0	1|1	0	1|1	0.782314	1|1	0
chr1	16000000	16050000	A12-C	2.22895	39	47	836	1023	0.449704	10	1|1	0.222725	1|1	0.261793	1|1	0	1|1	0.515482	1|1	0
chr1	16000000	16050000	A12-D	1.97063	39	48	815	1057	0.435363	10	1|1	0.176347	1|1	0	1|1	0.217594	1|1	0	1|1	0.606059
chr1	16050000	16100000	A12-A	2.16506	47	45	958	1194	0.445167	10	1|1	0.217686	1|1	0	1|1	0	1|1	0.782314	1|1	0
chr1	16050000	16100000	A12-C	2.51225	47	47	978	1240	0.440938	10	1|1	0.222725	1|1	0.261793	1|1	0	1|1	0.515482	1|1	0
chr1	16050000	16100000	A12-D	2.21093	47	43	899	1131	0.442857	10	1|1	0.176347	1|1	0	1|1	0.217594	1|1	0	1|1	0.606059
chr1	16100000	16150000	A12-A	1.88063	41	41	737	973	0.430994	10	1|1	0.217686	1|1	0	1|1	0	1|1	0.782314	1|1	0
chr1	16100000	16150000	A12-C	2.15843	41	44	816	1019	0.444687	10	1|1	0.222725	1|1	0.261793	1|1	0	1|1	0.515482	1|1	0
chr1	16100000	16150000	A12-D	1.99278	41	45	792	1076	0.423983	10	1|1	0.176347	1|1	0	1|1	0.217594	1|1	0	1|1	0.606059
chr1	16150000	16200000	A12-A	1.77139	40	46	812	1059	0.433993	10	1|1	0.217686	1|1	0	1|1	0	1|1	0.782314	1|1	0
chr1	16150000	16200000	A12-C	2.06847	40	49	894	1077	0.453577	10	1|1	0.222725	1|1	0.261793	1|1	0	1|1	0.515482	1|1	0
chr1	16150000	16200000	A12-D	1.84538	40	44	780	1003	0.437465	10	1|1	0.176347	1|1	0	1|1	0.217594	1|1	0	1|1	0.606059
chr1	16200000	16250000	A12-A	1.64215	47	50	1051	1325	0.44234	10	1|1	0.217686	1|1	0	1|1	0	1|1	0.782314	1|1	0
chr1	16200000	16250000	A12-C	1.92967	47	58	1208	1534	0.440554	10	1|1	0.222725	1|1	0.261793	1|1	0	1|1	0.515482	1|1	0
chr1	16200000	16250000	A12-D	1.71924	47	52	1105	1354	0.44937	10	1|1	0.176347	1|1	0	1|1	0.217594	1|1	0	1|1	0.606059
chr1	16250000	16300000	A12-A	1.89589	28	48	576	771	0.427617	10	1|1	0.217686	1|1	0	1|1	0	1|1	0.782314	1|1	0
chr1	16250000	16300000	A12-C	2.18068	28	54	682	839	0.448389	10	1|1	0.222725	1|1	0.261793	1|1	0	1|1	0.515482	1|1	0
chr1	16250000	16300000	A12-D	1.94736	28	47	594	747	0.442953	10	1|1	0.176347	1|1	0	1|1	0.217594	1|1	0	1|1	0.606059
chr1	16300000	16350000	A12-A	2.00991	77	48	1652	2107	0.439479	10	1|1	0.217686	1|1	0	1|1	0	1|1	0.782314	1|1	0
chr1	16300000	16350000	A12-C	2.30081	77	51	1719	2231	0.43519	10	1|1	0.222725	1|1	0.261793	1|1	0	1|1	0.515482	1|1	0
chr1	16300000	16350000	A12-D	2.0055	77	48	1694	2010	0.457343	10	1|1	0.176347	1|1	0	1|1	0.217594	1|1	0	1|1	0.606059
chr1	16350000	16400000	A12-A	2.2358	149	45	2860	3868	0.425089	10	1|1	0.217686	1|1	0	1|1	0	1|1	0.782314	1|1	0
chr1	16350000	16400000	A12-C	2.64094	149	49	3002	4318	0.410109	10	1|1	0.222725	1|1	0.261793	1|1	0	1|1	0.515482	1|1	0
chr1	16350000	16400000	A12-D	2.2527	149	44	2779	3820	0.421124	10	1|1	0.176347	1|1	0	1|1	0.217594	1|1	0	1|1	0.606059
chr1	16400000	16450000	A12-A	2.01983	58	46	1173	1497	0.439326	10	1|1	0.217686	1|1	0	1|1	0	1|1	0.782314	1|1	0
chr1	16400000	16450000	A12-C	2.34517	58	48	1207	1581	0.432927	10	1|1	0.222725	1|1	0.261793	1|1	0	1|1	0.515482	1|1	0
chr1	16400000	16450000	A12-D	2.04054	58	44	1146	1455	0.4406	10	1|1	0.176347	1|1	0	1|1	0.217594	1|1	0	1|1	0.606059
chr1	16450000	16500000	A12-A	2.19387	66	44	1271	1657	0.434085	10	1|1	0.217686	1|1	0	1|1	0	1|1	0.782314	1|1	0
chr1	16450000	16500000	A12-C	2.54149	66	48	1390	1810	0.434375	10	1|1	0.222725	1|1	0.261793	1|1	0	1|1	0.515482	1|1	0
chr1	16450000	16500000	A12-D	2.17742	66	43	1250	1618	0.435844	10	1|1	0.176347	1|1	0	1|1	0.217594	1|1	0	1|1	0.606059
chr1	16500000	16550000	A12-A	2.04812	68	46	1367	1808	0.430551	10	1|1	0.217686	1|1	0	1|1	0	1|1	0.782314	1|1	0
chr1	16500000	16550000	A12-C	2.42022	68	50	1496	1940	0.43539	10	1|1	0.222725	1|1	0.261793	1|1	0	1|1	0.515482	1|1	0
chr1	16500000	16550000	A12-D	2.068	68	45	1337	1763	0.43129	10	1|1	0.176347	1|1	0	1|1	0.217594	1|1	0	1|1	0.606059
chr1	16550000	16600000	A12-A	1.86851	35	46	704	938	0.428745	10	1|1	0.217686	1|1	0	1|1	0	1|1	0.782314	1|1	0
chr1	16550000	16600000	A12-C	2.17924	35	51	791	1007	0.439933	10	1|1	0.222725	1|1	0.261793	1|1	0	1|1	0.515482	1|1	0
chr1	16550000	16600000	A12-D	1.93832	35	46	734	890	0.45197	10	1|1	0.176347	1|1	0	1|1	0.217594	1|1	0	1|1	0.606059
chr1	16600000	16650000	A12-A	1.72591	19	50	434	522	0.453975	10	1|1	0.217686	1|1	0	1|1	0	1|1	0.782314	1|1	0
chr1	16600000	16650000	A12-C	2.01898	19	56	471	598	0.440599	10	1|1	0.222725	1|1	0.261793	1|1	0	1|1	0.515482	1|1	0
chr1	16600000	16650000	A12-D	1.76234	19	50	438	522	0.45625	10	1|1	0.176347	1|1	0	1|1	0.217594	1|1	0	1|1	0.606059
chr1	16650000	16700000	A12-A	1.78149	23	50	502	666	0.429795	10	1|1	0.217686	1|1	0	1|1	0	1|1	0.782314	1|1	0
chr1	16650000	16700000	A12-C	2.06735	23	53	533	706	0.430186	10	1|1	0.222725	1|1	0.261793	1|1	0	1|1	0.515482	1|1	0
chr1	16650000	16700000	A12-D	1.81824	23	48	477	632	0.430117	10	1|1	0.176347	1|1	0	1|1	0.217594	1|1	0	1|1	0.606059
chr1	16700000	16750000	A12-A	1.93959	51	48	1068	1406	0.43169	10	1|1	0.217686	1|1	0	1|1	0	1|1	0.782314	1|1	0
chr1	16700000	16750000	A12-C	2.26377	51	53	1197	1518	0.440884	10	1|1	0.222725	1|1	0.261793	1|1	0	1|1	0.515482	1|1	0
chr1	16700000	16750000	A12-D	1.97951	51	46	1046	1339	0.438574	10	1|1	0.176347	1|1	0	1|1	0.217594	1|1	0	1|1	0.606059
chr1	16750000	16800000	A12-A	1.84549	34	48	715	921	0.437042	10	1|1	0.217686	1|1	0	1|1	0	1|1	0.782314	1|1	0
chr1	16750000	16800000	A12-C	2.14207	34	51	741	1004	0.424642	10	1|1	0.222725	1|1	0.261793	1|1	0	1|1	0.515482	1|1	0
chr1	16750000	16800000	A12-D	1.90655	34	49	723	947	0.432934	10	1|1	0.176347	1|1	0	1|1	0.217594	1|1	0	1|1	0.606059
chr1	16800000	16850000	A12-A	1.89551	110	74	3235	4993	0.39317	10	1|1	0.217686	1|1	0	1|1	0	1|1	0.782314	1|1	0
chr1	16800000	16850000	A12-C	2.19318	110	78	3404	5246	0.393526	10	1|1	0.222725	1|1	0.261793	1|1	0	1|1	0.515482	1|1	0
chr1	16800000	16850000	A12-D	1.97385	110	77	3438	5067	0.404233	10	1|1	0.176347	1|1	0	1|1	0.217594	1|1	0	1|1	0.606059
chr1	16850000	16900000	A12-A	1.68371	48	95	1947	2636	0.424831	10	1|1	0.217686	1|1	0	1|1	0	1|1	0.782314	1|1	0
chr1	16850000	16900000	A12-C	1.98794	47	102	1965	2869	0.406496	10	1|1	0.222725	1|1	0.261793	1|1	0	1|1	0.515482	1|1	0
chr1	16850000	16900000	A12-D	1.78848	49	103	2127	2923	0.421188	10	1|1	0.176347	1|1	0	1|1	0.217594	1|1	0	1|1	0.606059
chr1	16900000	16950000	A12-A	1.7322	72	147	4520	6106	0.425372	10	1|1	0.217686	1|1	0	1|1	0	1|1	0.782314	1|1	0
chr1	16900000	16950000	A12-C	2.04632	59	131	3319	4454	0.426991	10	1|1	0.222725	1|1	0.261793	1|1	0	1|1	0.515482	1|1	0
chr1	16900000	16950000	A12-D	1.85006	72	150	4552	6317	0.418806	10	1|1	0.176347	1|1	0	1|1	0.217594	1|1	0	1|1	0.606059
chr1	16950000	17000000	A12-A	1.99808	72	115	3421	4902	0.41103	38	1|1	0.217686	2|1	0	2|1	0	1|1	0.782314	2|0	0
chr1	16950000	17000000	A12-C	2.33291	72	119	3471	5139	0.403136	38	1|1	0.222725	2|1	0.261793	2|1	0	1|1	0.515482	2|0	0
chr1	16950000	17000000	A12-D	2.03677	71	114	3326	4783	0.410162	38	1|1	0.176347	2|1	0	2|1	0.217594	1|1	0	2|0	0.606059
chr1	17000000	17050000	A12-A	2.15522	77	83	2342	4056	0.366052	47	1|1	0.217686	1|1	0	1|1	0	2|1	0.782314	2|1	0
chr1	17000000	17050000	A12-C	2.4646	77	87	2488	4229	0.370403	47	1|1	0.222725	1|1	0.261793	1|1	0	2|1	0.515482	2|1	0
chr1	17000000	17050000	A12-D	2.14793	77	77	2212	3790	0.368544	47	1|1	0.176347	1|1	0	1|1	0.217594	2|1	0	2|1	0.606059
chr1	17050000	17100000	A12-A	1.84204	101	93	3816	5577	0.40626	10	1|1	0.217686	1|1	0	1|1	0	1|1	0.782314	1|1	0
chr1	17050000	17100000	A12-C	2.13912	98	98	3885	5756	0.402966	10	1|1	0.222725	1|1	0.261793	1|1	0	1|1	0.515482	1|1	0
chr1	17050000	17100000	A12-D	1.93912	101	94	3746	5832	0.391105	10	1|1	0.176347	1|1	0	1|1	0.217594	1|1	0	1|1	0.606059
chr1	17100000	17150000	A12-A	1.73134	26	64	640	1046	0.379597	10	1|1	0.217686	1|1	0	1|1	0	1|1	0.782314	1|1	0
chr1	17100000	17150000	A12-C	2.04883	26	72	696	1186	0.369819	10	1|1	0.222725	1|1	0.261793	1|1	0	1|1	0.515482	1|1	0
chr1	17100000	17150000	A12-D	1.81908	26	64	639	1040	0.380584	10	1|1	0.176347	1|1	0	1|1	0.217594	1|1	0	1|1	0.606059
